11-18 03:11:01.742 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:11:01.742 I/ActivityManager(  158): Killing proc 1199:epfl.sweng/u0a45: force stop
11-18 03:11:01.752 W/ActivityManager(  158): Force removing ActivityRecord{4148d218 epfl.sweng/.showquestions.ShowQuestionsActivity}: app died, no saved state
11-18 03:11:01.832 D/AndroidRuntime( 1189): Shutting down VM
11-18 03:11:01.882 D/dalvikvm( 1189): GC_CONCURRENT freed 118K, 78% free 458K/2048K, paused 2ms+2ms, total 29ms
11-18 03:11:01.912 I/AndroidRuntime( 1189): NOTE: attach of thread 'Binder_3' failed
11-18 03:11:01.942 I/WindowState(  158): WIN DEATH: Window{4148b388 epfl.sweng/epfl.sweng.showquestions.ShowQuestionsActivity paused=false}
11-18 03:11:02.002 I/Choreographer(  442): Skipped 39 frames!  The application may be doing too much work on its main thread.
11-18 03:11:02.113 W/InputMethodManagerService(  158): Got RemoteException sending setActive(false) notification to pid 1199 uid 10045
11-18 03:11:02.892 D/AndroidRuntime( 1222): 
11-18 03:11:02.892 D/AndroidRuntime( 1222): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
11-18 03:11:02.892 D/AndroidRuntime( 1222): CheckJNI is ON
11-18 03:11:02.962 D/dalvikvm( 1222): Trying to load lib libjavacore.so 0x0
11-18 03:11:02.972 D/dalvikvm( 1222): Added shared lib libjavacore.so 0x0
11-18 03:11:03.012 D/dalvikvm( 1222): Trying to load lib libnativehelper.so 0x0
11-18 03:11:03.012 D/dalvikvm( 1222): Added shared lib libnativehelper.so 0x0
11-18 03:11:04.032 D/AndroidRuntime( 1222): Calling main entry com.android.commands.am.Am
11-18 03:11:04.073 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:11:04.103 D/dalvikvm( 1232): Not late-enabling CheckJNI (already on)
11-18 03:11:04.133 I/ActivityManager(  158): Start proc epfl.sweng for added application epfl.sweng: pid=1232 uid=10045 gids={3003, 1028}
11-18 03:11:04.243 E/Trace   ( 1232): error opening trace file: No such file or directory (2)
11-18 03:11:04.423 I/TestRunner( 1232): started: testBrokenPersonalRatingUnexpectedBody(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:04.562 I/ActivityManager(  158): START {act=android.intent.action.MAIN flg=0x10000000 cmp=epfl.sweng/.entry.MainActivity u=0} from pid 1232
11-18 03:11:04.572 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21005
11-18 03:11:05.742 I/Choreographer(  442): Skipped 133 frames!  The application may be doing too much work on its main thread.
11-18 03:11:06.022 D/dalvikvm( 1232): GC_CONCURRENT freed 274K, 5% free 8138K/8519K, paused 46ms+31ms, total 290ms
11-18 03:11:06.103 D/gralloc_goldfish( 1232): Emulator without GPU emulation detected.
11-18 03:11:06.213 I/ActivityManager(  158): Displayed epfl.sweng/.entry.MainActivity: +1s626ms
11-18 03:11:06.373 I/Choreographer(  158): Skipped 40 frames!  The application may be doing too much work on its main thread.
11-18 03:11:07.632 I/ActivityManager(  158): START {cmp=epfl.sweng/.showquestions.ShowQuestionsActivity u=0} from pid 1232
11-18 03:11:07.642 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21010
11-18 03:11:08.002 I/QuizServer( 1232): ==== Sweng QuizQuestion Server Request ====
11-18 03:11:08.002 I/QuizServer( 1232): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:11:08.012 I/QuizServer( 1232): Authorization: Tequila fixture_session
11-18 03:11:08.233 I/Choreographer( 1232): Skipped 43 frames!  The application may be doing too much work on its main thread.
11-18 03:11:08.403 I/ActivityManager(  158): Displayed epfl.sweng/.showquestions.ShowQuestionsActivity: +733ms
11-18 03:11:09.203 V/HTTP    ( 1232): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:11:09.742 V/HTTP    ( 1232): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/random\b
11-18 03:11:09.742 V/HTTP    ( 1232): Response body: {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:11:09.752 V/HTTP    ( 1232): HTTP/1.1 200 OK
11-18 03:11:09.752 I/SERVER  ( 1232): Replied with status code 200
11-18 03:11:09.772 I/QuizServer( 1232): ==== Sweng QuizQuestion Server Response ====
11-18 03:11:09.772 I/QuizServer( 1232): 200 OK
11-18 03:11:09.772 I/QuizServer( 1232): {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:11:09.882 I/QuizServer( 1232): ==== Sweng QuizQuestion Server Request ====
11-18 03:11:10.022 I/QuizServer( 1232): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:11:10.163 I/QuizServer( 1232): Authorization: Tequila fixture_session
11-18 03:11:10.263 V/HTTP    ( 1232): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:11:10.303 D/dalvikvm(  296): GC_CONCURRENT freed 351K, 7% free 8598K/9159K, paused 22ms+9ms, total 236ms
11-18 03:11:10.842 V/HTTP    ( 1232): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/.*/ratings\b
11-18 03:11:10.852 V/HTTP    ( 1232): Response body: {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:11:10.852 V/HTTP    ( 1232): HTTP/1.1 200 OK
11-18 03:11:10.852 I/SERVER  ( 1232): Replied with status code 200
11-18 03:11:10.862 I/QuizServer( 1232): ==== Sweng QuizQuestion Server Response ====
11-18 03:11:10.862 I/QuizServer( 1232): 200 OK
11-18 03:11:10.872 I/QuizServer( 1232): {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:11:11.922 D/dalvikvm( 1232): GC_CONCURRENT freed 309K, 5% free 8268K/8647K, paused 27ms+11ms, total 227ms
11-18 03:11:16.173 D/dalvikvm( 1232): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:11:16.373 D/dalvikvm( 1232): GC_EXPLICIT freed 248K, 5% free 8251K/8647K, paused 10ms+15ms, total 194ms
11-18 03:11:16.403 D/dalvikvm( 1232): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:11:16.502 I/Choreographer( 1232): Skipped 41 frames!  The application may be doing too much work on its main thread.
11-18 03:11:16.582 D/dalvikvm( 1232): GC_EXPLICIT freed 20K, 5% free 8231K/8647K, paused 47ms+9ms, total 186ms
11-18 03:11:16.592 I/TestRunner( 1232): failed: testBrokenPersonalRatingUnexpectedBody(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:16.592 I/TestRunner( 1232): ----- begin exception -----
11-18 03:11:16.612 I/TestRunner( 1232): 
11-18 03:11:16.612 I/TestRunner( 1232): junit.framework.AssertionFailedError: Could not find text There was an error retrieving the ratings
11-18 03:11:16.612 I/TestRunner( 1232): 	at junit.framework.Assert.fail(Assert.java:50)
11-18 03:11:16.612 I/TestRunner( 1232): 	at junit.framework.Assert.assertTrue(Assert.java:20)
11-18 03:11:16.612 I/TestRunner( 1232): 	at epfl.sweng.test.homework4.Ex2P2ActivityLoadTest.testBrokenPersonalRatingUnexpectedBody(Ex2P2ActivityLoadTest.java:123)
11-18 03:11:16.612 I/TestRunner( 1232): 	at java.lang.reflect.Method.invokeNative(Native Method)
11-18 03:11:16.612 I/TestRunner( 1232): 	at java.lang.reflect.Method.invoke(Method.java:511)
11-18 03:11:16.612 I/TestRunner( 1232): 	at android.test.InstrumentationTestCase.runMethod(InstrumentationTestCase.java:214)
11-18 03:11:16.612 I/TestRunner( 1232): 	at android.test.InstrumentationTestCase.runTest(InstrumentationTestCase.java:199)
11-18 03:11:16.612 I/TestRunner( 1232): 	at android.test.ActivityInstrumentationTestCase2.runTest(ActivityInstrumentationTestCase2.java:192)
11-18 03:11:16.612 I/TestRunner( 1232): 	at junit.framework.TestCase.runBare(TestCase.java:134)
11-18 03:11:16.612 I/TestRunner( 1232): 	at junit.framework.TestResult$1.protect(TestResult.java:115)
11-18 03:11:16.612 I/TestRunner( 1232): 	at junit.framework.TestResult.runProtected(TestResult.java:133)
11-18 03:11:16.612 I/TestRunner( 1232): 	at junit.framework.TestResult.run(TestResult.java:118)
11-18 03:11:16.612 I/TestRunner( 1232): 	at junit.framework.TestCase.run(TestCase.java:124)
11-18 03:11:16.612 I/TestRunner( 1232): 	at android.test.AndroidTestRunner.runTest(AndroidTestRunner.java:190)
11-18 03:11:16.612 I/TestRunner( 1232): 	at android.test.AndroidTestRunner.runTest(AndroidTestRunner.java:175)
11-18 03:11:16.612 I/TestRunner( 1232): 	at android.test.InstrumentationTestRunner.onStart(InstrumentationTestRunner.java:555)
11-18 03:11:16.612 I/TestRunner( 1232): 	at android.app.Instrumentation$InstrumentationThread.run(Instrumentation.java:1584)
11-18 03:11:16.622 I/TestRunner( 1232): ----- end exception -----
11-18 03:11:16.662 I/TestRunner( 1232): finished: testBrokenPersonalRatingUnexpectedBody(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:16.692 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:11:16.702 I/ActivityManager(  158): Killing proc 1232:epfl.sweng/u0a45: force stop
11-18 03:11:16.702 W/ActivityManager(  158): Force removing ActivityRecord{41bd1358 epfl.sweng/.showquestions.ShowQuestionsActivity}: app died, no saved state
11-18 03:11:16.792 D/AndroidRuntime( 1222): Shutting down VM
11-18 03:11:16.832 D/dalvikvm( 1222): GC_CONCURRENT freed 118K, 78% free 458K/2048K, paused 2ms+2ms, total 30ms
11-18 03:11:16.862 I/AndroidRuntime( 1222): NOTE: attach of thread 'Binder_3' failed
11-18 03:11:16.902 I/WindowState(  158): WIN DEATH: Window{41a47740 epfl.sweng/epfl.sweng.showquestions.ShowQuestionsActivity paused=false}
11-18 03:11:16.942 I/Choreographer(  442): Skipped 38 frames!  The application may be doing too much work on its main thread.
11-18 03:11:17.012 W/InputMethodManagerService(  158): Got RemoteException sending setActive(false) notification to pid 1232 uid 10045
11-18 03:11:17.782 D/AndroidRuntime( 1255): 
11-18 03:11:17.782 D/AndroidRuntime( 1255): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
11-18 03:11:17.782 D/AndroidRuntime( 1255): CheckJNI is ON
11-18 03:11:17.842 D/dalvikvm( 1255): Trying to load lib libjavacore.so 0x0
11-18 03:11:17.853 D/dalvikvm( 1255): Added shared lib libjavacore.so 0x0
11-18 03:11:17.892 D/dalvikvm( 1255): Trying to load lib libnativehelper.so 0x0
11-18 03:11:17.892 D/dalvikvm( 1255): Added shared lib libnativehelper.so 0x0
11-18 03:11:18.882 D/AndroidRuntime( 1255): Calling main entry com.android.commands.am.Am
11-18 03:11:18.922 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:11:18.962 D/dalvikvm( 1265): Not late-enabling CheckJNI (already on)
11-18 03:11:18.982 I/ActivityManager(  158): Start proc epfl.sweng for added application epfl.sweng: pid=1265 uid=10045 gids={3003, 1028}
11-18 03:11:19.093 E/Trace   ( 1265): error opening trace file: No such file or directory (2)
11-18 03:11:19.263 I/TestRunner( 1265): started: testBrokenPersonalRatingUnexpectedErrorCode(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:19.393 I/ActivityManager(  158): START {act=android.intent.action.MAIN flg=0x10000000 cmp=epfl.sweng/.entry.MainActivity u=0} from pid 1265
11-18 03:11:19.403 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21005
11-18 03:11:20.692 D/dalvikvm( 1265): GC_CONCURRENT freed 277K, 5% free 8139K/8519K, paused 47ms+84ms, total 267ms
11-18 03:11:20.732 D/gralloc_goldfish( 1265): Emulator without GPU emulation detected.
11-18 03:11:20.842 I/ActivityManager(  158): Displayed epfl.sweng/.entry.MainActivity: +1s424ms
11-18 03:11:22.702 I/ActivityManager(  158): START {cmp=epfl.sweng/.showquestions.ShowQuestionsActivity u=0} from pid 1265
11-18 03:11:22.713 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21010
11-18 03:11:23.063 I/QuizServer( 1265): ==== Sweng QuizQuestion Server Request ====
11-18 03:11:23.063 I/QuizServer( 1265): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:11:23.073 I/QuizServer( 1265): Authorization: Tequila fixture_session
11-18 03:11:23.313 I/Choreographer( 1265): Skipped 43 frames!  The application may be doing too much work on its main thread.
11-18 03:11:23.493 I/ActivityManager(  158): Displayed epfl.sweng/.showquestions.ShowQuestionsActivity: +757ms
11-18 03:11:24.344 V/HTTP    ( 1265): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:11:24.892 V/HTTP    ( 1265): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/random\b
11-18 03:11:24.892 V/HTTP    ( 1265): Response body: {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:11:24.912 V/HTTP    ( 1265): HTTP/1.1 200 OK
11-18 03:11:24.912 I/SERVER  ( 1265): Replied with status code 200
11-18 03:11:24.922 I/QuizServer( 1265): ==== Sweng QuizQuestion Server Response ====
11-18 03:11:24.922 I/QuizServer( 1265): 200 OK
11-18 03:11:24.922 I/QuizServer( 1265): {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:11:25.063 I/QuizServer( 1265): ==== Sweng QuizQuestion Server Request ====
11-18 03:11:25.133 I/QuizServer( 1265): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:11:25.163 I/QuizServer( 1265): Authorization: Tequila fixture_session
11-18 03:11:25.233 V/HTTP    ( 1265): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:11:25.852 V/HTTP    ( 1265): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/.*/ratings\b
11-18 03:11:25.852 V/HTTP    ( 1265): Response body: {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:11:25.862 V/HTTP    ( 1265): HTTP/1.1 200 OK
11-18 03:11:25.862 I/SERVER  ( 1265): Replied with status code 200
11-18 03:11:25.862 I/QuizServer( 1265): ==== Sweng QuizQuestion Server Response ====
11-18 03:11:25.872 I/QuizServer( 1265): 200 OK
11-18 03:11:25.872 I/QuizServer( 1265): {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:11:27.102 D/dalvikvm( 1265): GC_CONCURRENT freed 312K, 5% free 8268K/8647K, paused 57ms+10ms, total 265ms
11-18 03:11:31.393 D/dalvikvm( 1265): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:11:31.582 D/dalvikvm( 1265): GC_EXPLICIT freed 249K, 5% free 8250K/8647K, paused 11ms+14ms, total 182ms
11-18 03:11:31.652 D/dalvikvm( 1265): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:11:31.684 I/Choreographer( 1265): Skipped 38 frames!  The application may be doing too much work on its main thread.
11-18 03:11:31.782 D/dalvikvm( 1265): GC_EXPLICIT freed 19K, 5% free 8233K/8647K, paused 14ms+10ms, total 128ms
11-18 03:11:31.792 I/TestRunner( 1265): failed: testBrokenPersonalRatingUnexpectedErrorCode(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:31.792 I/TestRunner( 1265): ----- begin exception -----
11-18 03:11:31.822 I/TestRunner( 1265): 
11-18 03:11:31.822 I/TestRunner( 1265): junit.framework.AssertionFailedError: Could not find text There was an error retrieving the ratings
11-18 03:11:31.822 I/TestRunner( 1265): 	at junit.framework.Assert.fail(Assert.java:50)
11-18 03:11:31.822 I/TestRunner( 1265): 	at junit.framework.Assert.assertTrue(Assert.java:20)
11-18 03:11:31.822 I/TestRunner( 1265): 	at epfl.sweng.test.homework4.Ex2P2ActivityLoadTest.testBrokenPersonalRatingUnexpectedErrorCode(Ex2P2ActivityLoadTest.java:130)
11-18 03:11:31.822 I/TestRunner( 1265): 	at java.lang.reflect.Method.invokeNative(Native Method)
11-18 03:11:31.822 I/TestRunner( 1265): 	at java.lang.reflect.Method.invoke(Method.java:511)
11-18 03:11:31.822 I/TestRunner( 1265): 	at android.test.InstrumentationTestCase.runMethod(InstrumentationTestCase.java:214)
11-18 03:11:31.822 I/TestRunner( 1265): 	at android.test.InstrumentationTestCase.runTest(InstrumentationTestCase.java:199)
11-18 03:11:31.822 I/TestRunner( 1265): 	at android.test.ActivityInstrumentationTestCase2.runTest(ActivityInstrumentationTestCase2.java:192)
11-18 03:11:31.822 I/TestRunner( 1265): 	at junit.framework.TestCase.runBare(TestCase.java:134)
11-18 03:11:31.822 I/TestRunner( 1265): 	at junit.framework.TestResult$1.protect(TestResult.java:115)
11-18 03:11:31.822 I/TestRunner( 1265): 	at junit.framework.TestResult.runProtected(TestResult.java:133)
11-18 03:11:31.822 I/TestRunner( 1265): 	at junit.framework.TestResult.run(TestResult.java:118)
11-18 03:11:31.822 I/TestRunner( 1265): 	at junit.framework.TestCase.run(TestCase.java:124)
11-18 03:11:31.822 I/TestRunner( 1265): 	at android.test.AndroidTestRunner.runTest(AndroidTestRunner.java:190)
11-18 03:11:31.822 I/TestRunner( 1265): 	at android.test.AndroidTestRunner.runTest(AndroidTestRunner.java:175)
11-18 03:11:31.822 I/TestRunner( 1265): 	at android.test.InstrumentationTestRunner.onStart(InstrumentationTestRunner.java:555)
11-18 03:11:31.822 I/TestRunner( 1265): 	at android.app.Instrumentation$InstrumentationThread.run(Instrumentation.java:1584)
11-18 03:11:31.822 I/TestRunner( 1265): ----- end exception -----
11-18 03:11:31.892 I/TestRunner( 1265): finished: testBrokenPersonalRatingUnexpectedErrorCode(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:31.932 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:11:31.932 I/ActivityManager(  158): Killing proc 1265:epfl.sweng/u0a45: force stop
11-18 03:11:31.932 W/ActivityManager(  158): Force removing ActivityRecord{418cb8e0 epfl.sweng/.showquestions.ShowQuestionsActivity}: app died, no saved state
11-18 03:11:32.032 D/AndroidRuntime( 1255): Shutting down VM
11-18 03:11:32.082 D/dalvikvm( 1255): GC_CONCURRENT freed 118K, 78% free 458K/2048K, paused 1ms+4ms, total 29ms
11-18 03:11:32.113 I/AndroidRuntime( 1255): NOTE: attach of thread 'Binder_3' failed
11-18 03:11:32.153 I/WindowState(  158): WIN DEATH: Window{4164d580 epfl.sweng/epfl.sweng.showquestions.ShowQuestionsActivity paused=false}
11-18 03:11:32.203 I/Choreographer(  442): Skipped 45 frames!  The application may be doing too much work on its main thread.
11-18 03:11:32.313 W/InputMethodManagerService(  158): Got RemoteException sending setActive(false) notification to pid 1265 uid 10045
11-18 03:11:33.113 D/AndroidRuntime( 1288): 
11-18 03:11:33.113 D/AndroidRuntime( 1288): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
11-18 03:11:33.113 D/AndroidRuntime( 1288): CheckJNI is ON
11-18 03:11:33.173 D/dalvikvm( 1288): Trying to load lib libjavacore.so 0x0
11-18 03:11:33.194 D/dalvikvm( 1288): Added shared lib libjavacore.so 0x0
11-18 03:11:33.243 D/dalvikvm( 1288): Trying to load lib libnativehelper.so 0x0
11-18 03:11:33.243 D/dalvikvm( 1288): Added shared lib libnativehelper.so 0x0
11-18 03:11:34.293 D/AndroidRuntime( 1288): Calling main entry com.android.commands.am.Am
11-18 03:11:34.343 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:11:34.373 D/dalvikvm( 1298): Not late-enabling CheckJNI (already on)
11-18 03:11:34.403 I/ActivityManager(  158): Start proc epfl.sweng for added application epfl.sweng: pid=1298 uid=10045 gids={3003, 1028}
11-18 03:11:34.522 E/Trace   ( 1298): error opening trace file: No such file or directory (2)
11-18 03:11:34.702 I/TestRunner( 1298): started: testDislikeButtonWithNumberOfRatings(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:34.842 I/ActivityManager(  158): START {act=android.intent.action.MAIN flg=0x10000000 cmp=epfl.sweng/.entry.MainActivity u=0} from pid 1298
11-18 03:11:34.852 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21005
11-18 03:11:36.193 D/dalvikvm( 1298): GC_CONCURRENT freed 281K, 5% free 8133K/8519K, paused 45ms+45ms, total 271ms
11-18 03:11:36.313 D/gralloc_goldfish( 1298): Emulator without GPU emulation detected.
11-18 03:11:36.422 I/ActivityManager(  158): Displayed epfl.sweng/.entry.MainActivity: +1s547ms
11-18 03:11:36.562 I/Choreographer(  158): Skipped 34 frames!  The application may be doing too much work on its main thread.
11-18 03:11:37.842 I/ActivityManager(  158): START {cmp=epfl.sweng/.showquestions.ShowQuestionsActivity u=0} from pid 1298
11-18 03:11:37.862 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21010
11-18 03:11:38.263 I/QuizServer( 1298): ==== Sweng QuizQuestion Server Request ====
11-18 03:11:38.263 I/QuizServer( 1298): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:11:38.273 I/QuizServer( 1298): Authorization: Tequila fixture_session
11-18 03:11:38.522 I/Choreographer( 1298): Skipped 43 frames!  The application may be doing too much work on its main thread.
11-18 03:11:38.722 I/ActivityManager(  158): Displayed epfl.sweng/.showquestions.ShowQuestionsActivity: +838ms
11-18 03:11:39.012 I/Choreographer( 1298): Skipped 57 frames!  The application may be doing too much work on its main thread.
11-18 03:11:39.622 V/HTTP    ( 1298): GET https://sweng-quiz.appspot.com/quizquestions/random HTTP/1.1
11-18 03:11:40.153 V/HTTP    ( 1298): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/random\b
11-18 03:11:40.153 V/HTTP    ( 1298): Response body: {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:11:40.163 V/HTTP    ( 1298): HTTP/1.1 200 OK
11-18 03:11:40.163 I/SERVER  ( 1298): Replied with status code 200
11-18 03:11:40.173 I/QuizServer( 1298): ==== Sweng QuizQuestion Server Response ====
11-18 03:11:40.173 I/QuizServer( 1298): 200 OK
11-18 03:11:40.184 I/QuizServer( 1298): {"id":"1","tags":["h2g2","trivia"],"owner":"sweng","answers":["Forty-two","Twenty-seven"],"question":"What is the answer to life, the universe and everything?","solutionIndex":0}
11-18 03:11:40.313 I/QuizServer( 1298): ==== Sweng QuizQuestion Server Request ====
11-18 03:11:40.423 I/QuizServer( 1298): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:11:40.502 I/QuizServer( 1298): Authorization: Tequila fixture_session
11-18 03:11:40.632 V/HTTP    ( 1298): GET https://sweng-quiz.appspot.com/quizquestions/1/ratings HTTP/1.1
11-18 03:11:41.143 V/HTTP    ( 1298): Mocking request since it matches pattern GET (?:https?://[^/]+|[^/]+)?/quizquestions/.*/ratings\b
11-18 03:11:41.143 V/HTTP    ( 1298): Response body: {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:11:41.153 V/HTTP    ( 1298): HTTP/1.1 200 OK
11-18 03:11:41.153 I/SERVER  ( 1298): Replied with status code 200
11-18 03:11:41.163 I/QuizServer( 1298): ==== Sweng QuizQuestion Server Response ====
11-18 03:11:41.163 I/QuizServer( 1298): 200 OK
11-18 03:11:41.163 I/QuizServer( 1298): {"dislikeCount":789,"likeCount":12,"incorrectCount":987}
11-18 03:11:42.353 D/dalvikvm( 1298): GC_CONCURRENT freed 308K, 5% free 8262K/8647K, paused 56ms+12ms, total 236ms
11-18 03:11:42.383 D/dalvikvm( 1298): WAIT_FOR_CONCURRENT_GC blocked 128ms
11-18 03:11:42.482 D/dalvikvm( 1298): GC_EXPLICIT freed 26K, 5% free 8237K/8647K, paused 12ms+13ms, total 107ms
11-18 03:11:42.492 D/dalvikvm( 1298): WAIT_FOR_CONCURRENT_GC blocked 0ms
11-18 03:11:42.582 D/dalvikvm( 1298): GC_EXPLICIT freed 16K, 5% free 8221K/8647K, paused 12ms+10ms, total 96ms
11-18 03:11:42.592 I/TestRunner( 1298): finished: testDislikeButtonWithNumberOfRatings(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:42.592 I/TestRunner( 1298): passed: testDislikeButtonWithNumberOfRatings(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:42.622 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:11:42.632 I/ActivityManager(  158): Killing proc 1298:epfl.sweng/u0a45: force stop
11-18 03:11:42.632 W/ActivityManager(  158): Force removing ActivityRecord{4195b748 epfl.sweng/.showquestions.ShowQuestionsActivity}: app died, no saved state
11-18 03:11:42.672 D/AndroidRuntime( 1288): Shutting down VM
11-18 03:11:42.722 D/dalvikvm( 1288): GC_CONCURRENT freed 109K, 78% free 458K/2048K, paused 1ms+2ms, total 21ms
11-18 03:11:42.762 I/WindowState(  158): WIN DEATH: Window{418e1878 epfl.sweng/epfl.sweng.showquestions.ShowQuestionsActivity paused=false}
11-18 03:11:42.812 I/AndroidRuntime( 1288): NOTE: attach of thread 'Binder_3' failed
11-18 03:11:42.992 W/InputMethodManagerService(  158): Got RemoteException sending setActive(false) notification to pid 1298 uid 10045
11-18 03:11:43.772 D/AndroidRuntime( 1321): 
11-18 03:11:43.772 D/AndroidRuntime( 1321): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
11-18 03:11:43.772 D/AndroidRuntime( 1321): CheckJNI is ON
11-18 03:11:43.822 D/dalvikvm( 1321): Trying to load lib libjavacore.so 0x0
11-18 03:11:43.842 D/dalvikvm( 1321): Added shared lib libjavacore.so 0x0
11-18 03:11:43.882 D/dalvikvm( 1321): Trying to load lib libnativehelper.so 0x0
11-18 03:11:43.882 D/dalvikvm( 1321): Added shared lib libnativehelper.so 0x0
11-18 03:11:44.962 D/AndroidRuntime( 1321): Calling main entry com.android.commands.am.Am
11-18 03:11:45.023 I/ActivityManager(  158): Force stopping package epfl.sweng uid=10045
11-18 03:11:45.063 D/dalvikvm( 1331): Not late-enabling CheckJNI (already on)
11-18 03:11:45.093 I/ActivityManager(  158): Start proc epfl.sweng for added application epfl.sweng: pid=1331 uid=10045 gids={3003, 1028}
11-18 03:11:45.233 E/Trace   ( 1331): error opening trace file: No such file or directory (2)
11-18 03:11:45.442 I/TestRunner( 1331): started: testIncorrectButtonWithNumberOfRatings(epfl.sweng.test.homework4.Ex2P2ActivityLoadTest)
11-18 03:11:45.602 I/ActivityManager(  158): START {act=android.intent.action.MAIN flg=0x10000000 cmp=epfl.sweng/.entry.MainActivity u=0} from pid 1331
11-18 03:11:45.612 W/WindowManager(  158): Failure taking screenshot for (246x410) to layer 21005
11-18 03:11:46.992 D/dalvikvm(  158): GC_CONCURRENT freed 450K, 45% free 10621K/19207K, paused 73ms+163ms, total 1344ms
11-18 03:11:47.273 D/dalvikvm( 1331): GC_CONCURRENT freed 284K, 5% free 8133K/8519K, paused 29ms+35ms, total 279ms
11-18 03:11:47.433 I/Choreographer( 1331): Skipped 34 frames!  The application may be doing too much work on its main thread.
